Popularity,Gender Equity,Sustainability,Inclusivity,Relevance and Innovation,Safety and Fairness,SessionIdx,SessionIntro
0.08498861848117188,0.9171771259988937,0.5137778080121553,0.9273894719469123,0.549400532588436,0.13520623253561706,29,1
0.08761080019346423,0.907327259516898,0.5124833071831733,0.9283460757043567,0.5189699298483758,0.13594506611880305,30,1
0.09079608618289481,0.9232655491995475,0.4557140807915936,0.9339652489692399,0.494097538870673,0.14089548729803683,31,1
0.08900047473489482,0.9277934730129488,0.5156609063871327,0.9300927193567821,0.5450142632301546,0.13413853213720714,32,1
0.08941669223910803,0.9320275169542447,0.5682649695922857,0.9077193406098261,0.4821375131057173,0.09752864308305213,33,1
0.08409791285177705,0.9273025523376974,0.5406776534986998,0.9305320588924125,0.48881168240229067,0.10958900203690708,34,1
0.08735562886465983,0.9222174971549978,0.5579105126639079,0.9232061074821335,0.464218321462748,0.09153290480669161,35,1
0.08241533322235522,0.9088987275934313,0.39002946205244976,0.9311383019091117,0.4939961057485477,0.16485216172439354,36,1
0.09391645038381154,0.9257480484666162,0.5227814513149268,0.9188846326241273,0.47839243860998304,0.11818572109719627,37,1
0.07897846837647352,0.9203452976332972,0.5393591463880398,0.9290769495534511,0.5439895692981842,0.09900902468039291,38,1
0.0793417682822956,0.9220957706159238,0.5135474475337684,0.9279218310897355,0.4980190693271741,0.12287795232294392,39,1
0.08847321263563984,0.9133159916264683,0.5490776331419326,0.9264974651586261,0.47893114062355835,0.10576926116705421,40,1
0.0875699742937025,0.9035617417879199,0.5229188826040151,0.9271455462894632,0.4902701904879923,0.1301006329908554,41,1
0.09257559900376489,0.9258446587990521,0.5763575749499856,0.9128873206731741,0.5133128357753827,0.09424532731872354,42,1
0.0957148210805353,0.9255427535177208,0.49831571205944497,0.923724605538339,0.4483149117914702,0.13102256349499564,43,1
0.0794577963713994,0.9143670470450148,0.517864406493398,0.9289489119354609,0.4189667161309729,0.13289973319558956,44,1
0.09138626404894269,0.9170069893340179,0.5841672803166932,0.9294949172815493,0.47912910621364463,0.09117982116490317,45,1
0.07842888808936924,0.9085187021884956,0.5012070864463092,0.9198282496966543,0.4518821385426473,0.1294365924522701,46,1
0.0873666488911282,0.9177208709888233,0.5814933619660099,0.9385143349303777,0.47235826986255597,0.10161171007015123,47,1
0.09857240646463175,0.9245943391345398,0.5640318714233188,0.9211417294034797,0.48441891649681224,0.08918986474909667,48,1
0.0889358512245585,0.9176718523408744,0.5663534572631692,0.9360964247800594,0.47415285326183415,0.10832415441763872,49,1
0.07649820254774767,0.9138967091739197,0.4839460839157105,0.9316737914255443,0.5504262373027622,0.15328469665908595,50,1
0.08524404419732776,0.9159970463462231,0.5446974729016519,0.9229311447639482,0.508289981570286,0.09679830101555266,51,1
0.08193378071834985,0.9182794678517218,0.5086785087556978,0.9426764109898609,0.4555635867305768,0.1254255769209275,52,1
0.08255884385709267,0.9142029835943932,0.5339538164125844,0.9184788646186012,0.5184601042464335,0.11274413379830317,53,1
0.09359755932202823,0.9134551609372841,0.4731650081498544,0.9356859872759301,0.4556960581792095,0.14565276852947687,54,1
0.09312171246274444,0.911903975238238,0.5128508895291991,0.9363504015475362,0.5228224870615754,0.12323926620818836,55,1
0.09031719818062846,0.9172487914775881,0.48548575883021494,0.9115305704945192,0.48380364164912515,0.15229574630646203,56,1
0.08740118031750303,0.9231939218907069,0.4417531507550127,0.9395492636418264,0.5254196347426052,0.1830026806241374,57,1
0.0912770643629941,0.9209069559438333,0.5142306108085004,0.9261560323736165,0.465139031370011,0.11010046907686583,58,1
0.0907065719446094,0.9131839783074794,0.49632771243725454,0.930544850311401,0.4318876518632519,0.1455082146121821,59,1
0.10061218737269524,0.927929295613169,0.5773232842875445,0.9303136203211817,0.52158538880991,0.10341860447131719,60,1
0.08425492753610704,0.9192894839353213,0.5228764525000804,0.9270985433747566,0.4898136889421491,0.11813837652082171,61,1
0.08228083320972138,0.9248424456075449,0.5537626085145908,0.9348020798240094,0.4456660184869967,0.11423736812936372,62,1
0.0827813553784934,0.9217666228169681,0.6098970423175114,0.9346607985684597,0.4558030233472437,0.09845087081480557,63,1
0.08629447448686221,0.9126597134913281,0.5201288085765509,0.9139699700962381,0.5368394129294325,0.13163846305524507,64,1
0.08954079948909137,0.9205835092217927,0.5547084677348594,0.9388297308908284,0.461085883851063,0.10328240661672833,65,1
0.0945898186867666,0.9216376990514052,0.5743945288297636,0.9146688207837536,0.548231457404015,0.10470648994260298,66,1
0.09292443327367897,0.9318856848582459,0.5427922744500426,0.9366112365462563,0.4689729744544209,0.10861481700453106,67,1
0.08846873152770596,0.9165379677352067,0.547263065322134,0.9373796843507892,0.5173007938718337,0.10658314617885391,68,1
0.08817699947872151,0.9172722979596719,0.555001372846985,0.9193136017338998,0.4727668232806316,0.10315463123194608,69,1
0.08002020993537166,0.9062119468006988,0.44010425958007665,0.9248471288631863,0.5151701579958514,0.20118141129701905,70,1
0.08661810281845839,0.9242189455429203,0.5630559121769028,0.874942925531337,0.4818277230709882,0.08955944374885824,71,1
0.09925526416399,0.9203790930907008,0.49015470712980125,0.9264420571813645,0.49410016142142,0.16306723677260113,72,1
0.09077836854034531,0.9201587755095498,0.6151705861421791,0.9256838788743803,0.505416053237844,0.08811249324196305,73,1
0.09197799733406736,0.9104808197923755,0.5861432943680395,0.9167598638214451,0.4653299596206778,0.08120617900262812,74,1
0.08168961208382812,0.9226705340799881,0.5335664584184145,0.9388784597559173,0.5184899895855217,0.1129286005799611,75,1
0.0914604082597321,0.919942797578982,0.5497161043165986,0.9395755445149653,0.48553243491202364,0.08404413249828949,76,1
0.08755353269808341,0.9175462081678716,0.40313103841657705,0.9236151994626518,0.4833070783924931,0.2151747380332613,77,1
0.08559574522752081,0.9206162285067544,0.5027730107405997,0.9264884667063997,0.4488472503532991,0.14161580958847764,78,1
0.08904827255058699,0.925229359927589,0.6086231212564518,0.9144986779251582,0.4028756977797301,0.08219951118786106,79,1
0.07623212697070861,0.9205617136482682,0.4477246696794645,0.9216322806597427,0.4757325942781306,0.16209259771176765,80,1
0.0879234121640437,0.914152285858807,0.41474229119936773,0.9360588451118291,0.5522115106635768,0.22374228173749824,81,1
0.09239177101403559,0.9294565516915674,0.5591586444346305,0.941371478332444,0.5134312507479578,0.10135776082671584,82,1
0.0923503730767589,0.9210071117961168,0.5487008667820563,0.9181479058623004,0.4803824340353346,0.09517230009832096,83,1
0.09550570841948426,0.9270780382639296,0.5553466122790041,0.9126032869570117,0.47889950749746235,0.11347632005752564,84,1
0.07697971474129892,0.9132675070591941,0.5958555646029148,0.9279774196837043,0.465869923116131,0.10447197543119456,85,1
0.07852274918775846,0.9330759145751555,0.5036843619062368,0.9304753095312002,0.5107271040727211,0.12809284349713998,86,1
0.09627719582326397,0.9260490881543425,0.44411788413109515,0.9216019092858706,0.45234321452783505,0.1811956700667219,87,1
0.09285414212940818,0.91922726139387,0.5422522797559359,0.9316482483180442,0.5136027011568676,0.11992072303927563,88,1
0.08904639325580027,0.9105677510486162,0.5546110467717239,0.9243341035940414,0.5214553823066077,0.09282077348288903,89,1
0.10173235957261897,0.9224552307342311,0.5906023880990515,0.9280747915164536,0.524824611834505,0.08872760833101086,90,1
0.08927075698666594,0.926021962728213,0.5772153937264636,0.9326447248637448,0.4821409934346624,0.10346577040689958,91,1
0.0904559400953589,0.9082676587981255,0.5837473705774737,0.9282448380834671,0.4819595214836869,0.10995389630385859,92,1
0.08761904029115157,0.9325281111998215,0.5406762890943771,0.9246389688249844,0.5014542186929617,0.12072026879278484,93,1
0.0854547270010385,0.9379993096176933,0.5887715284379781,0.9272997034089503,0.4966121426555488,0.08030509130170561,94,1
0.08844289315657831,0.9187696042488885,0.523560827802147,0.9274727547310374,0.4885136689034325,0.14170078186891494,95,1
0.08331834627742729,0.9256346804019276,0.6123606557680975,0.9230347958262919,0.4702848637911171,0.08090573084920856,96,1
0.0832046883760724,0.9294180569999202,0.4898449876879581,0.9260847879769674,0.49088880894778986,0.13578016538023485,97,1
0.08648075626052328,0.9168141329587363,0.5601452107144498,0.9412331396096395,0.5055251522716326,0.10093588360403749,98,1
0.08749709969065506,0.9201994599254915,0.5967108876978888,0.932764058458173,0.4564735140183645,0.10409506727190335,99,1
0.08469874932888768,0.9260866668491391,0.6253616505877742,0.9257860929933739,0.42954285736095543,0.08438626986860719,100,1
0.08485192623226352,0.931305972588965,0.5606595940730191,0.929078647209768,0.4968427242378404,0.10071660737137983,101,1
0.08129508167852645,0.9156182912167058,0.5307631110417692,0.9254739431754125,0.4957863309502503,0.1258714170558096,102,1
0.08888660442514659,0.9172379240936831,0.4767013147891834,0.9299415895162436,0.5104642677301872,0.1435021268894233,103,1
0.07810914545125154,0.9226988109681086,0.5200894371195173,0.9312046423188254,0.4810616070724864,0.1316602916547134,104,1
0.08377838510871247,0.9085192146974873,0.5049613675580666,0.9273184985356533,0.4403654680571833,0.10158109083679456,105,1
0.09269634222051622,0.9297740526513651,0.46472632889762966,0.9254785699349742,0.5391265231488005,0.15091440739436096,106,1
0.08827140105433338,0.9330929540708522,0.6128467160266959,0.9154130744639364,0.44897862528252747,0.08073894913657004,107,1
0.07970853181263068,0.9270181900577639,0.4807043372404861,0.9190225132559934,0.4762585074597931,0.12682327331718804,108,1
0.08363871756827837,0.9223082891371746,0.5011148869894413,0.9184765218907243,0.4900528585287525,0.12948687181940882,109,1
0.08819528588863462,0.9202028212680897,0.4696212822136603,0.9293571029237403,0.4318118234178753,0.14783987319602068,110,1
0.07909698721552706,0.9237340370372366,0.5514693919253714,0.9231456732673295,0.4942242966032416,0.1259903358698938,111,1
0.09303154500850405,0.9194105825738238,0.5398637685215465,0.9464036561227056,0.5265850814071329,0.1323028311156282,112,1
0.09076773514694517,0.931096355449882,0.5662202833623636,0.9333930295016595,0.4970862260956303,0.09837583719472992,113,1
0.09313206105839238,0.9114550406367221,0.5475854318588338,0.9322742335862985,0.5041900774272887,0.10643810682949104,114,1
0.09229406573831606,0.9225747480788128,0.5155731224343694,0.9135433860234041,0.459543794661855,0.12183313388568276,115,1
0.08640332383360548,0.9138340954185966,0.5543477966060527,0.9237738529664705,0.4837103000874651,0.10343995778773081,116,1
0.08127377784295517,0.9194785728450635,0.5158739722113703,0.9217794142734966,0.48322604419222837,0.12167870827819348,117,1
0.08248821106449108,0.9186476248988638,0.6151243432235278,0.9231376685167915,0.47473981328628356,0.07179403923048583,118,1
0.09062804975799661,0.9178240648371124,0.5097457161864043,0.926822988005956,0.5300012844045326,0.112204802986836,119,1
0.0892389029470984,0.9187135354587168,0.5792119380875069,0.9243483378660997,0.4829219904266278,0.10259636911195574,120,1
0.2712817860063642,0.8407156027262781,0.44666512576918205,0.03158804689353833,0.6465578222167825,0.16044839048017265,1,1
0.25818968232645195,0.8301595584124383,0.4486571267560127,0.01903914440488194,0.7030133160898893,0.1434236639756401,2,1
0.28967927920818115,0.8563577745621893,0.4618924545098649,0.0005066951842701275,0.6764979184688465,0.1200827179012364,3,1
0.276273169142237,0.8344212756918648,0.5477884849488903,0.028531467873887828,0.7262101787269731,0.0834341466773742,4,1
0.2593199200010139,0.8375687425045758,0.4689096630115607,0.016421004182413466,0.6854031799075097,0.116650404355413,5,1
0.279522670154096,0.8328174788129697,0.41585701769661615,0.026745760002782473,0.7428780594590811,0.14577224917470438,6,1
0.2684915044859247,0.8357802154063675,0.4815065659971908,0.02209655922225023,0.6553086254893173,0.12457814398866478,7,1
0.2639358774318672,0.8042099953543421,0.4502073938844004,0.030255837679002102,0.716161362877572,0.12617114952672143,8,1
0.27944363354122814,0.8492894180623928,0.3918412736269293,0.012135900164412601,0.7064270161009811,0.1819568186432549,9,1
0.27217029694384964,0.8477336949086303,0.4829872801652762,0.02118168740624951,0.7263251988290453,0.137456111713386,10,1
0.23967455472349386,0.8490766386918538,0.5271100924952338,0.0323164057875107,0.7232894533005546,0.09115825264688081,11,1
0.27225195247180795,0.8480904803442411,0.4720243519032734,0.013129497078732582,0.6834686688917091,0.1439841730839678,12,1
0.2787174455877223,0.8492842753591845,0.4703420562977067,0.0362015408672127,0.6852822643103458,0.13060463336781283,13,1
0.26192475607995114,0.8226654087269648,0.43645297400834315,0.008285622370892117,0.7074372818777587,0.167204508411945,14,1
0.23122673640582192,0.8192915977765216,0.47492098021148416,0.027493437759416477,0.6623920764374323,0.11353457272359445,15,1
0.27033223278960083,0.8483130204821245,0.525057109970377,0.03530220124064714,0.6541596715837111,0.11527072026519275,16,1
0.26270850378839633,0.8521258372626944,0.4357709870510566,0.0015525644138361236,0.7001921396903399,0.13413370917874284,17,1
0.2616469765331353,0.8331240631176595,0.4353057780204908,0.025353350475610655,0.7548401379716898,0.1684250457625362,18,1
0.26986653815465894,0.8480430539252104,0.4407938884565614,0.022484676611793472,0.7306649058962136,0.1475132269027975,19,1
0.2511108643504975,0.8307700490964368,0.436449363653106,0.01776560879136213,0.7278806232764431,0.15053118478277666,20,1
0.273587689993677,0.8370371997138496,0.5045856345825752,0.02765416372847886,0.7539289384632979,0.10011332088007777,21,1
0.2756734338785772,0.862085863553067,0.4721290107098209,0.03534415681518097,0.7084580976875838,0.11473066848786874,22,1
0.2238564101162373,0.8174406261013645,0.5173549994723411,0.02145533977600278,0.7357960703257526,0.10699777485847127,23,1
0.24698695765028805,0.8138207287853569,0.5369047225408783,0.0307515114254321,0.7109917546606348,0.08737535243462205,24,1
0.26286647743695296,0.8489257661621004,0.5397497508459932,0.03029970982030255,0.7307777217810728,0.09762667540513902,25,1
0.26337047986241136,0.8456452403697355,0.38726402523931186,0.02816922287183857,0.690582876653852,0.16438819971483923,26,1
0.26026240799000416,0.8358283585731441,0.27978152417742697,0.027371652055207453,0.6116501977810821,0.3220178555620254,27,1
0.246984541198467,0.8351201646476268,0.47918744741603125,0.03855418045536201,0.7144761900746457,0.111481227851494,28,1
0.26267684807816877,0.8303967611223206,0.4531455385488607,0.017671150020598173,0.7757381217711462,0.14049166631706186,29,1
0.268929407287094,0.8106970281583294,0.44966463286168473,0.01807469937444069,0.7568457166278992,0.1587582974884224,30,1
0.2767819340992067,0.8425736075236286,0.38558945002112066,0.026666897041139902,0.7118169691180914,0.16505492518151083,31,1
0.2724394831561972,0.8516294551504313,0.4539399498686679,0.004978493489849581,0.7687053178927793,0.13940846735526155,32,1
0.2721417563322429,0.8600975430330229,0.5106701713501175,0.014351113353649724,0.7047192899396069,0.11034036859381058,33,1
0.2601308398636953,0.8506476137999283,0.4840539879160909,0.0367610220681137,0.7153779197226424,0.12324772653470654,34,1
0.2682909678839956,0.8404775034345291,0.5001594633871319,0.0036707284145675576,0.6840123082852526,0.10197782772639293,35,1
0.25478256935396004,0.813839964311396,0.31520088659550716,0.017906698136319586,0.7069213742622571,0.19443117989546543,36,1
0.2863594523721195,0.847538606057766,0.4576171993934183,0.027764657426352837,0.6885623711591397,0.13707671261331855,37,1
0.24768730442013276,0.8367331043911278,0.47777416948793594,0.03930368992958067,0.7674818995106558,0.11225295531755485,38,1
0.24654307208271845,0.8402340503563812,0.45181243553267086,0.029218082581561878,0.7142626790106873,0.14114200454343334,39,1
0.2714925968495548,0.8226744923774703,0.4898878928844963,0.015953048669499384,0.7012907207786117,0.12032509767709416,40,1
0.26715956305987987,0.8031659927003733,0.4574319411401104,0.02628459626404551,0.7200216248294216,0.15305553695662402,41,1
0.2818464362908966,0.8477318267226374,0.5175842857709237,0.02676951749899123,0.744160611706027,0.10694261061449345,42,1
0.2900868423390984,0.847128016159975,0.432204212801543,0.02379417316469964,0.6579948613532455,0.15302151080619986,43,1
0.24733107261005868,0.8247766032145631,0.45645533356621887,0.023515795288065112,0.6184896736676219,0.1539808310408422,44,1
0.27908724013425107,0.8300564877925695,0.525705048197449,0.014990198196447452,0.6970456192053132,0.10318615800973774,45,1
0.2462559452220554,0.8130799135015249,0.4362187643131199,0.023020826779126466,0.6679670671068964,0.15057380648598265,46,1
0.2689263586148852,0.8314842511021803,0.5245154988880071,0.024422024411264107,0.6975535821724571,0.10370620557714805,47,1
0.29801797831052795,0.845231187393613,0.5057684490117098,0.038362931557492694,0.7136339105172667,0.09979522666569361,48,1
0.27153927217611284,0.8313862138062824,0.5081439163038423,0.03128851895918312,0.6999183135589218,0.12397480298125042,49,1
0.2401024063409929,0.8238359274723729,0.41626719269769547,0.036439401713434696,0.7768507083498476,0.16378232946339627,50,1
0.26153519178922635,0.8280366018169795,0.48336189422050535,0.01918555549020342,0.7332449782841393,0.10963604482110278,51,1
0.2534568884839588,0.8326014448279769,0.4453684194182813,0.015982606720300014,0.6517480875548803,0.14466075708721082,52,1
0.2559442992065048,0.8244484763133199,0.46660507158285375,0.02692215260184064,0.7449880763128889,0.1325330168569048,53,1
0.2838504995202029,0.8229528309991018,0.4065881466592911,0.023877206817107165,0.6715891763191627,0.1706163642540612,54,1
0.28258868805143406,0.8198504596010092,0.4491671033015744,0.03108323977007601,0.7611923095517337,0.14307523045979004,55,1
0.2762730826053749,0.8305400920797097,0.41674865761534413,0.03220788160412499,0.7110315777881925,0.18157564541364987,56,1
0.2680631360306145,0.8424303529059473,0.37224296806685775,0.02228716739678874,0.7468860359704361,0.21954278904935284,57,1
0.2793474601464084,0.8378564210122,0.4542155901824615,0.0113231603640633,0.6745373859191397,0.12410637842768604,58,1
0.2759008525972522,0.8224104657394924,0.4304298795760435,0.02876402627810471,0.640375684231755,0.15442239284651285,59,1
0.3039442032696309,0.8519011003508713,0.520005597887313,0.04434462539483699,0.7526463254500456,0.11803224984977946,60,1
0.2609688868984522,0.8346214769951761,0.46126175018836524,0.023911928913910887,0.7139687289371497,0.13566739047552956,61,1
0.25425829464481753,0.8457274003396235,0.4946944682956498,0.01567865694548491,0.6539254710835765,0.13112460642874943,62,1
0.2551995407070012,0.8395757547584694,0.5585021385208057,0.03268686626799108,0.6728025333408785,0.11029078332124956,63,1
0.26587692153962444,0.8213619361071895,0.45366872962321925,0.023634931936849787,0.7644953568544622,0.15597771227058593,64,1
0.27306642398895004,0.8372095275681191,0.49431328486361303,0.033245208139814145,0.6693540439912772,0.11812258431149342,65,1
0.28677058899233554,0.839317907227344,0.5158853232405991,0.028847920454107043,0.783923700672052,0.11975990706104468,66,1
0.28234100210673857,0.8598138788410253,0.48432117791422663,0.03063624479757383,0.6820158774823661,0.12281214787611676,67,1
0.2706030741012597,0.8291184445949468,0.4886078166552082,0.038896640988261524,0.7456250508550266,0.1207981459750054,68,1
0.26884193093597325,0.8305871050438774,0.49336062745396575,0.0233031919230579,0.6947709662499562,0.11831458474114324,69,1
0.24775128630888524,0.8084664027259313,0.37308755921538034,0.03577065437015651,0.7442387018082844,0.21837792644935936,70,1
0.2655347870950978,0.844480400210374,0.5086664047317836,0.005963598406063008,0.6973181622978043,0.09865498448187633,71,1
0.2985481268427714,0.8368006953059351,0.4309855654567856,0.02288471741257181,0.7132970845807105,0.1712165722973592,72,1
0.2766931087180029,0.836360060143633,0.5623685168601412,0.014744405521619944,0.7216738576522133,0.08846456578996445,73,1
0.27763111272142316,0.8170041487092843,0.5316950635425843,0.020156383001939664,0.6775903235473641,0.08936649010431048,74,1
0.2540842664286748,0.8413835772845096,0.47305867854914363,0.028826359536275104,0.7496414731892806,0.12916916614806023,75,1
0.2785968066867704,0.8359281042824976,0.48762174382861495,0.034599169121630184,0.6986277798915552,0.09364242404539015,76,1
0.2672487615283158,0.8311349254602767,0.33341972095241584,0.015670512383926843,0.7105675472146109,0.2576555653396735,77,1
0.26375570676501675,0.8372749661380421,0.4388216491246476,0.03311817024865267,0.6618560750834352,0.16582321980607012,78,1
0.2722056826365638,0.8465012289797115,0.5550463337569042,0.04484771980061589,0.6052728404252414,0.09139998621609537,79,1
0.23893683913682037,0.8371659364210698,0.37600087995415754,0.02441177739820789,0.697794363720119,0.19389402796460478,80,1
0.2697779882142552,0.8243470808421475,0.34246422034817847,0.03820189691107534,0.795367029752321,0.27245176886404526,81,1
0.28112267902322136,0.8549556125076682,0.49949359858427506,0.04265961890923806,0.7512072071495615,0.11550242520782993,82,1
0.28162184897160375,0.8380567327167671,0.49097619733723624,0.0211959119328152,0.703403030108388,0.10606737100409323,83,1
0.28944650350176204,0.8501985856523925,0.5007016069597705,0.014613148581361568,0.7052766384472384,0.1275401501524652,84,1
0.24045810183439167,0.8225775232429218,0.5403093700028775,0.015535152720001008,0.6752700993121037,0.11900606323048676,85,1
0.24486593422076824,0.8621943382748444,0.43470666381691736,0.02185690463365788,0.7420243999114386,0.15156985839477294,86,1
0.2907242136045407,0.8481406854332186,0.36912024288934203,0.03613039784134397,0.6697345773162493,0.2218815245660282,87,1
0.28221559067685503,0.8344970319122734,0.4846210589377345,0.030495251205466582,0.7455555953935306,0.1362206255427116,88,1
0.27275345753338576,0.8171780112217658,0.4922273361291235,0.03168289862384673,0.7486462430943209,0.10571497261994206,89,1
0.3077757023197493,0.8409529705929955,0.530949247083963,0.04502870135631555,0.7487560181485964,0.10121126461922829,90,1
0.2733761921171894,0.8480864345809592,0.5217892529698703,0.029667843331088465,0.6984702763254674,0.11699744896244323,91,1
0.27696103557422397,0.8125778267207844,0.5305928926291781,0.038193670056277766,0.7056743977771375,0.11246730512695195,92,1
0.26969909867198233,0.8610987315241767,0.4799055493024774,0.020100813830808494,0.7305713318664745,0.1253115015645561,93,1
0.26398073334245925,0.8720411283599199,0.5348774879117648,0.023005834827428445,0.7229030752609945,0.08814967615590366,94,1
0.2702262419314475,0.8335817176223105,0.4635440155177788,0.021064329758108635,0.7053323178683436,0.16464506463319611,95,1
0.25878566066090525,0.8473118699283887,0.5615376116980257,0.012249601730161935,0.6948642935224885,0.08887045424681826,96,1
0.2566559264879827,0.8548786231243739,0.427935797453028,0.020443818752445695,0.7211723900507013,0.15583211089872556,97,1
0.265467143557721,0.829670775042006,0.5004875221022779,0.036544044169955624,0.7235045588992834,0.11494657010562985,98,1
0.2676589565377164,0.8364414289755164,0.5438623292961051,0.01607060470290445,0.6671506209150373,0.10656709311851724,99,1
0.26144365395177455,0.8482158428228118,0.5772176211450104,0.026132771335437184,0.6340367431805513,0.09265292934050263,100,1
0.26413736661284076,0.8586544543024632,0.5008589126496074,0.02477218394586202,0.7267132096866359,0.1148617932105771,101,1
0.25035012310152815,0.8272790915579451,0.4732763448230839,0.02205969211970357,0.7220809716004265,0.12902590664691788,102,1
0.2725543920619463,0.8305183573118997,0.40683494852899627,0.0029125055867891677,0.7270609081861494,0.17047743205461752,103,1
0.24290199519279587,0.8414401310607508,0.4614123969865165,0.026453110704780267,0.6998559965626246,0.13573631324459895,104,1
0.25847217158422175,0.8130809385195084,0.4435385932024927,0.03302263020671193,0.6321597155708341,0.11330772511579869,105,1
0.2824901989145122,0.855590614427264,0.39588890508431657,0.015073094506631348,0.7782478056143076,0.1782378024772399,106,1
0.27028579366862887,0.8622284172662381,0.5640437207925432,0.011723871422964185,0.6508863551535476,0.08799714098995755,107,1
0.24760478514946743,0.850078889240061,0.41272777487792967,0.01296144036295935,0.6851405720295101,0.14776274748937307,108,1
0.25780615068678087,0.8406590873988825,0.43803116695839234,0.029000277903678703,0.715756664397098,0.14943068746127727,109,1
0.27082774233120316,0.8364481516607128,0.4031674354249791,0.037504083493767534,0.6421278677965833,0.1730042797042179,110,1
0.2465567952300369,0.8435105831990065,0.49263135192937596,0.013929125350685728,0.712756240489999,0.13224111558549217,111,1
0.28228916470626897,0.8348636742721811,0.4820562859974685,0.02813061040800427,0.7603895902036132,0.13829058419595178,112,1
0.27645502090726676,0.8582352200242978,0.5115008760224289,0.02213050606249802,0.7208549391469551,0.10974938408794825,113,1
0.28137036982044245,0.8189525903979776,0.4904743151599742,0.024104737895977352,0.7293802599949823,0.11993129682066779,114,1
0.2825822769821076,0.8411920052821589,0.45365874916256627,0.03183505631321377,0.6662147462034836,0.14028696136575527,115,1
0.2663198148829492,0.8237106999617266,0.4946053382612498,0.015580221480847584,0.6942458735379354,0.1179771734425222,116,1
0.25004452981898667,0.8349996548146605,0.4541032729796678,0.028021944833900445,0.7044452009240123,0.13978795785147327,117,1
0.256081944564562,0.8333377589222609,0.5630749065549023,0.027103089145889787,0.6983488914420845,0.07830747666460856,118,1
0.27516337683839653,0.8316906387987586,0.44328826429650575,0.03785093364160589,0.7704279484904717,0.12959959089583067,119,1
0.2736185492790625,0.833469580041967,0.5207108920720135,0.020399950736905256,0.6978963296715402,0.10558448504593265,120,1
